Generation Max Avg Min
7691 11928 7169.6 1 
7692 11928 7221.2 3 
7693 11928 7164.5 1 
7694 11928 7422.5 1 
7695 11928 7160.2 1 
7696 11928 7743.7 1 
7697 11928 7168.4 4 
7698 11928 7208.0 1 
7699 11928 7597.6 4 
7700 11928 7496.4 4 
7701 11928 5971.2 168 
7702 11928 5205.3 3 
7703 11928 7556.0 26 
7704 11928 5321.3 3 
7705 11928 5453.1 1 
7706 11928 4897.2 1 
7707 11928 6216.7 1 
7708 11928 7797.1 3 
7709 11928 7962.6 6 
7710 11928 7167.4 1 
7711 11928 7162.8 3 
7712 11928 7582.8 1 
7713 11928 8069.2 688 
7714 11928 8633.4 6 
7715 11928 7292.7 3 
7716 11928 8524.4 4 
7717 11928 7160.4 1 
7718 11928 7473.8 4 
7719 11928 7349.9 3 
7720 11928 8437.0 862 
7721 11928 5199.6 6 
7722 11928 6544.8 2 
7723 11928 5290.5 3 
7724 11928 5137.1 3 
7725 11928 6501.3 3 
7726 11928 5034.8 1 
7727 11928 6652.6 3 
7728 11928 7474.8 6 
7729 11928 6453.4 8 
7730 11928 7165.9 3 
7731 11928 7648.7 1 
7732 11928 7587.5 4 
7733 11928 7640.6 82 
7734 11928 7766.1 1 
7735 11928 7165.0 3 
7736 11928 7301.6 1 
7737 11928 7253.2 1 
7738 11928 7228.9 3 
7739 11928 7779.6 56 
7740 11928 7394.9 3 
7741 11928 7522.8 4 
7742 11928 7391.6 4 
7743 11928 7595.5 3 
7744 11928 7172.1 6 
7745 11928 7371.4 36 
7746 11928 7318.7 4 
7747 11928 8791.5 1307 
7748 11928 7215.7 2 
7749 11928 7740.2 56 
7750 11928 7431.1 11 
7751 11928 7421.8 1 
7752 11928 7631.4 6 
7753 11928 7863.9 3 
7754 11928 7346.9 1 
7755 11928 7179.5 11 
7756 11928 7160.5 3 
7757 11928 7370.2 6 
7758 11928 7664.1 1 
7759 11928 7695.5 3 
7760 11928 8474.6 22 
7761 11928 8077.8 26 
7762 11928 7197.3 1 
7763 11928 7430.4 80 
7764 11928 7262.0 3 
7765 11928 7345.8 3 
7766 11928 7335.1 3 
7767 11928 7654.3 3 
7768 11928 7224.4 4 
7769 11928 7437.9 3 
7770 11928 7890.0 4 
7771 11928 7373.4 4 
7772 11928 8922.4 8 
7773 11928 8350.9 3 
7774 11928 7782.0 20 
7775 11928 7336.3 2 
7776 11928 7408.1 3 
7777 11928 7400.4 4 
7778 11928 8512.6 60 
7779 11928 7335.9 3 
7780 11928 7275.8 6 
7781 11928 7467.4 3 
7782 11928 7183.4 4 
7783 11928 7350.7 3 
7784 11928 5147.2 1 
7785 11928 6403.1 3 
7786 11928 7463.5 3 
7787 11928 7449.9 4 
7788 11928 8423.5 3 
7789 11928 7174.7 3 
7790 11928 7183.8 1 
7791 11928 7658.0 6 
7792 11928 5649.9 3 
7793 11928 6764.8 4 
7794 11928 7466.7 3 
7795 11928 7365.6 6 
7796 11928 7595.9 3 
7797 11928 7715.0 3 
7798 11928 7519.9 13 
7799 11928 7974.7 3 
7800 11928 8145.9 3 
7801 11928 7354.3 7 
7802 11928 7165.5 1 
7803 11928 7595.0 3 
7804 11928 5800.2 6 
7805 11928 6469.6 20 
7806 11928 5656.4 12 
7807 11928 5202.6 3 
7808 11928 6423.0 52 
7809 11928 8069.8 4 
7810 11928 7191.6 4 
7811 11928 7224.7 1 
7812 11928 7484.2 6 
7813 11928 5067.0 1 
7814 11928 6338.8 4 
7815 11928 7477.6 140 
7816 11928 7301.3 3 
7817 11928 7299.6 12 
7818 11928 7614.7 3 
7819 11928 7481.5 1 
7820 11928 7181.1 1 
7821 11928 7879.3 4 
7822 11928 7248.5 3 
7823 11928 7240.0 6 
7824 11928 7412.4 1 
7825 11928 8167.5 1 
7826 11928 8089.0 10 
7827 11928 7429.9 3 
7828 11928 5122.5 3 
7829 11928 7066.3 3 
7830 11928 5690.5 3 
7831 11928 7949.0 26 
7832 11928 6134.9 1 
7833 11928 6577.3 1 
7834 11928 7820.1 3 
7835 11928 7386.2 3 
7836 11928 7451.3 1 
7837 11928 5317.4 8 
7838 11928 6665.6 1 
7839 11928 7236.4 3 
7840 11928 7238.9 1 
7841 11928 7295.3 2 
7842 11928 7294.5 1 
7843 11928 7292.2 3 
7844 11928 7360.4 8 
7845 11928 7224.1 68 
7846 11928 7165.6 1 
7847 11928 7193.2 3 
7848 11928 7575.9 3 
7849 11928 7541.0 130 
7850 11928 7485.4 76 
7851 11928 8248.8 4 
7852 11928 5739.9 3 
7853 11928 5480.1 1 
7854 11928 6663.4 34 
7855 11928 5342.0 2 
7856 11928 6503.1 3 
7857 11928 5531.3 4 
7858 11928 6719.4 3 
7859 11928 7201.7 2 
7860 11928 7228.8 48 
7861 16352 9026.9 1 
7862 16352 7600.5 1 
7863 16352 7647.6 4 
7864 16352 7637.0 6 
7865 16352 9132.6 3 
7866 16352 7609.5 3 
7867 16352 6951.0 3 
7868 16352 5515.6 3 
7869 16352 6237.6 52 
7870 16352 5928.9 4 
7871 16352 6194.1 1 
7872 16352 7155.4 4 
7873 16352 6178.6 6 
7874 16352 7133.2 888 
7875 16352 5897.6 4 
7876 16352 7061.7 3 
7877 16352 7607.2 3 
7878 16352 7871.9 3 
7879 16352 6797.8 3 
7880 16352 7293.2 4 
7881 16352 7070.4 648 
7882 16352 6166.0 4 
7883 16352 6887.8 38 
7884 16352 6125.2 4 
7885 16352 6129.8 14 
7886 16352 6176.5 3 
7887 16352 6917.8 3 
7888 16352 7123.1 3 
7889 16352 7547.6 760 
7890 16352 6709.2 8 
7891 16352 6826.9 1 
7892 16352 6674.5 2 
7893 16352 8071.0 4 
7894 16352 5912.0 12 
7895 16352 5766.3 2 
7896 16352 6607.9 3 
7897 16352 7378.5 1 
7898 16352 6882.4 2 
7899 16352 7502.0 4 
7900 16352 6946.0 4 
7901 16352 5924.7 3 
7902 16352 6195.7 3 
7903 16352 6965.6 252 
7904 16352 6936.0 20 
7905 16352 7569.5 3 
7906 16352 5878.6 1 
7907 16352 6117.5 4 
7908 16352 6759.2 4 
7909 16352 6947.1 1 
7910 16352 8688.4 4 
7911 16352 7227.4 3 
7912 16352 7331.5 3 
7913 16352 7640.2 72 
7914 16352 8398.0 1304 
7915 16352 6917.1 3 
7916 16352 6290.1 3 
7917 16352 8071.9 3 
7918 16352 7848.7 1 
7919 16352 7754.1 1 
7920 16352 7808.1 4 
7921 16352 7569.4 1 
7922 16352 7820.0 24 
7923 16352 7919.2 52 
7924 16352 7921.1 3 
7925 16352 7900.8 1 
7926 16352 8027.1 56 
7927 16352 9443.9 3 
7928 16352 8049.2 4 
7929 16352 10266.7 40 
7930 16352 10224.7 1 
7931 16352 6712.6 3 
7932 16352 9045.0 6 
7933 16352 10012.0 6 
7934 16352 9818.2 3 
7935 16352 11582.7 1 
7936 16352 11447.7 3 
7937 16352 9871.9 3 
7938 16352 10116.1 1 
7939 16352 6759.8 1 
7940 16352 8751.0 28 
7941 16352 9907.6 3 
7942 16352 10513.4 402 
7943 16352 10585.0 6 
7944 16352 10139.6 4 
7945 16352 10410.8 36 
7946 16352 7079.8 3 
7947 16352 8623.4 4 
7948 16352 10018.9 3 
7949 16352 9856.0 3 
7950 16352 10024.2 3 
7951 16352 9826.8 4 
7952 16352 10054.7 3 
7953 16352 10204.0 544 
7954 16352 9840.1 3 
7955 16352 10662.6 32 
7956 16352 9831.3 3 
7957 16352 9912.3 3 
7958 16352 10395.3 13 
7959 16352 9886.3 2 
7960 16352 7012.9 3 
7961 16352 8500.9 4 
7962 16352 9918.6 4 
7963 16352 10732.4 772 
7964 16352 7872.0 4 
7965 16352 9360.5 3 
7966 16352 10286.7 3 
7967 16352 11448.6 4 
7968 16352 10735.8 6 
7969 16352 10362.9 2 
7970 16352 10062.8 6 
7971 16352 9833.3 3 
7972 16352 9880.8 4 
7973 16352 10309.7 3 
7974 16352 7354.8 4 
7975 16352 8916.2 8 
7976 16352 9856.4 1 
7977 16352 11447.9 3 
7978 16352 9884.1 3 
7979 16352 9815.9 3 
7980 16352 10657.6 912 
7981 16352 10096.3 1 
7982 16352 10104.7 3 
7983 16352 7797.8 1 
7984 16352 8614.0 3 
7985 16352 10116.4 52 
7986 16352 9982.3 3 
7987 16352 8300.8 4 
7988 16352 9962.5 3 
7989 16352 10709.5 3 
7990 16352 10007.3 5 
7991 16352 11754.6 6 
7992 16352 9899.3 3 
7993 16352 10532.1 1 
7994 16352 10135.0 32 
7995 16352 9964.5 1 
7996 16352 9871.0 4 
7997 16352 10066.8 4 
7998 16352 10298.2 8 
7999 16352 10127.0 2 
8000 16352 9951.0 6 
8001 16352 9908.8 8 
8002 16352 9910.2 1 
8003 16352 10286.3 3 
8004 16352 10033.2 4 
8005 16352 10002.1 1 
8006 16352 9967.1 15 
8007 16352 9818.7 3 
8008 16352 10616.9 3 
8009 16352 6839.3 6 
8010 16352 8867.8 4 
8011 16352 10760.8 12 
8012 16352 10472.6 3 
8013 16352 10452.1 1 
8014 16352 9962.7 3 
8015 16352 9903.4 3 
8016 16352 10077.7 3 
8017 16352 10255.1 3 
8018 16352 10210.8 4 
8019 16352 10017.3 1 
8020 16352 10179.2 16 
8021 16352 10014.9 5 
8022 16352 9878.2 3 
8023 16352 9817.5 1 
8024 16352 11451.6 4 
8025 16352 9932.2 8 
8026 16352 10641.4 284 
8027 16352 9813.0 1 
8028 16352 10241.1 3 
8029 16352 9823.7 4 
8030 16352 9895.4 4 
8031 16352 10087.8 4 
8032 16352 10078.7 3 
8033 16352 11022.8 6 
8034 16352 9818.7 3 
8035 16352 9886.5 1 
8036 16352 9818.0 3 
8037 16352 9951.6 4 
8038 16352 9985.3 1 
8039 16352 10904.0 4 
8040 16352 10028.5 1 
8041 16352 9932.4 6 
8042 16352 10487.3 1 
8043 16352 9973.5 3 
8044 16352 10631.2 4 
8045 16352 10308.0 2 
8046 16352 10183.7 3 
8047 16352 10659.0 6 
8048 16352 10604.4 4 
8049 16352 10181.0 16 
8050 16352 10328.6 14 
8051 16352 7647.9 72 
8052 16352 8901.8 4 
8053 16352 9978.8 8 
8054 16352 10070.4 2 
8055 16352 10204.5 3 
8056 16352 9949.5 8 
8057 16352 9829.4 6 
8058 16352 10524.8 4 
8059 16352 9932.0 8 
8060 16352 10061.6 4 
8061 16352 10203.0 26 
8062 16352 10089.7 1 
8063 16352 10156.9 1 
8064 16352 10333.6 8 
8065 16352 10025.5 6 
8066 16352 10107.1 1 
8067 16352 10437.9 3 
8068 16352 7535.4 3 
8069 16352 6862.5 1 
8070 16352 7539.9 3 
8071 16352 7522.7 1 
8072 16352 8607.5 1 
8073 16352 9905.6 3 
8074 16352 9976.2 60 
8075 16352 10029.4 2 
8076 16352 9843.5 3 
8077 16352 10013.6 4 
8078 16352 11447.3 1 
8079 16352 10021.6 4 
8080 16352 9960.7 3 
8081 16352 10566.6 30 
8082 16352 9859.9 3 
8083 16352 10059.9 5 
8084 16352 9946.6 3 
8085 16352 9817.3 1 
8086 16352 10258.6 4 
8087 16352 10088.2 4 
8088 16352 9904.0 1 
8089 16352 10612.2 3 
8090 16352 10539.8 6 
8091 16352 9820.9 3 
8092 16352 10691.7 1 
8093 16352 9882.0 18 
8094 16352 9951.4 4 
8095 16352 10022.5 3 
8096 16352 10229.0 6 
8097 16352 9878.1 3 
8098 16352 9881.9 3 
8099 16352 10735.8 1340 
8100 16352 10087.7 1 
8101 16352 9870.4 3 
8102 16352 9908.9 1 
8103 16352 11676.8 216 
8104 16352 10710.6 2 
8105 16352 9974.3 3 
8106 16352 10104.2 1 
8107 16352 9905.6 4 
8108 16352 9817.8 4 
8109 16352 10528.6 6 
8110 16352 10923.7 1 
8111 16352 9934.2 6 
8112 16352 10162.3 4 
8113 16352 9915.2 4 
8114 16352 10324.8 8 
8115 16352 10650.7 3 
8116 16352 9989.7 3 
8117 16352 9863.6 2 
8118 16352 9877.6 4 
8119 16352 10095.8 76 
8120 16352 9820.3 3 
8121 16352 10939.6 4 
8122 16352 10545.0 2 
8123 16352 10569.6 76 
8124 16352 10460.4 4 
8125 16352 11456.3 3 
8126 16352 9933.9 3 
8127 16352 10237.6 168 
8128 16352 10009.6 56 
8129 16352 9948.8 1 
8130 16352 10106.8 72 
8131 16352 10056.5 3 
8132 16352 10346.6 18 
8133 16352 9943.3 1 
8134 16352 10170.6 3 
8135 16352 10114.4 64 
8136 16352 10124.0 4 
8137 16352 10000.6 6 
8138 16352 10088.7 3 
8139 16352 9813.4 3 
8140 16352 10258.0 4 
8141 16352 9975.4 3 
8142 16352 10248.9 3 
8143 16352 9886.7 3 
8144 16352 10077.1 3 
8145 16352 9812.8 1 
8146 16352 10561.2 12 
8147 16352 10010.0 1 
8148 16352 9897.7 3 
8149 16352 10408.5 1 
8150 16352 9999.1 3 
8151 16352 10584.4 92 
8152 16352 10261.4 2 
8153 16352 10176.7 6 
8154 16352 9925.0 3 
8155 16352 10149.6 4 
8156 16352 10718.3 3 
8157 16352 9981.5 3 
8158 16352 10277.4 76 
8159 16352 10020.2 6 
8160 16352 9829.8 4 
8161 16352 10550.9 3 
8162 16352 10120.1 3 
8163 16352 9935.7 1 
8164 16352 9839.2 2 
8165 16352 9853.8 38 
8166 16352 10010.7 4 
8167 16352 10041.1 104 
8168 16352 10130.4 164 
8169 16352 9994.8 1 
8170 16352 10672.8 328 
8171 16352 10147.9 3 
8172 16352 10053.3 2 
8173 16352 12061.6 72 
8174 16352 10112.0 8 
8175 16352 9941.0 3 
8176 16352 9908.0 4 
8177 16352 10402.0 128 
8178 16352 10157.3 3 
8179 16352 9818.6 3 
8180 16352 10178.4 3 
8181 16352 7305.8 1 
8182 16352 8673.8 3 
8183 16352 10158.1 1 
8184 16352 10469.4 32 
8185 16352 10077.1 3 
8186 16352 9824.3 2 
8187 16352 9925.2 14 
8188 16352 9998.3 1 
8189 16352 10309.5 3 
8190 16352 10749.2 2 
8191 16352 10090.6 26 
8192 16352 12031.4 8 
8193 16352 9812.7 3 
8194 16352 10116.1 3 
8195 16352 10210.2 2 
8196 16352 9812.3 1 
8197 16352 9945.7 1 
8198 16352 10065.9 3 
8199 16352 10567.9 3 
8200 16352 10156.5 4 
8201 16352 11165.7 1 
8202 16352 10106.6 26 
8203 16352 10029.2 8 
8204 16352 9946.2 1 
8205 16352 6672.9 1 
8206 16352 8933.6 1 
8207 16352 10623.6 68 
8208 16352 9914.9 3 
8209 16352 9992.4 8 
8210 16352 10079.0 4 
8211 16352 9994.8 4 
8212 16352 10395.6 32 
8213 16352 10156.6 10 
8214 16352 10528.4 8 
8215 16352 10493.5 3 
8216 16352 10527.6 260 
8217 16352 10401.6 72 
8218 16352 6709.5 3 
8219 16352 8579.4 4 
8220 16352 10988.9 3 
8221 16352 11790.6 6 
8222 16352 9932.4 2 
8223 16352 9813.9 1 
8224 16352 10672.4 840 
8225 16352 10010.6 6 
8226 16352 10240.2 260 
8227 16352 10617.9 3 
8228 16352 7301.8 4 
8229 16352 8887.6 1 
8230 16352 9919.3 3 
8231 16352 6664.5 3 
8232 16352 8441.8 24 
8233 16352 10486.3 3 
8234 16352 11452.0 4 
8235 16352 9829.7 1 
8236 16352 9933.5 4 
8237 16352 10264.9 8 
8238 16352 10631.2 8 
8239 16352 7829.0 6 
8240 16352 8658.8 32 
8241 16352 9986.2 26 
8242 16352 10016.4 4 
8243 16352 7209.5 3 
8244 16352 7416.4 4 
8245 16352 9103.2 3 
8246 16352 7272.7 1 
8247 16352 8570.9 1 
8248 16352 10135.9 3 
8249 16352 9925.7 3 
8250 16352 10195.8 6 
8251 16352 10638.0 6 
8252 16352 10065.5 21 
8253 16352 10097.8 4 
8254 16352 9970.9 3 
8255 16352 9930.9 1 
8256 16352 10148.6 4 
8257 16352 10545.0 44 
8258 16352 10310.6 1 
8259 16352 10902.0 972 
8260 16352 9816.8 3 
8261 16352 10089.4 4 
8262 16352 9947.7 1 
8263 16352 10018.7 1 
8264 16352 9966.8 1 
8265 16352 10396.1 3 
8266 16352 10254.4 72 
8267 16352 10230.3 1 
8268 16352 10312.8 16 
8269 16352 10153.1 3 
8270 16352 9938.4 1 
8271 16352 10442.2 6 
8272 16352 10102.8 4 
8273 16352 9888.2 4 
8274 16352 9817.4 3 
8275 16352 10340.1 3 
8276 16352 10042.1 8 
8277 16352 10277.2 3 
8278 16352 7132.9 3 
8279 16352 8797.9 3 
8280 16352 10151.5 3 
8281 16352 9916.0 3 
8282 16352 9880.9 3 
8283 16352 10605.4 2 
8284 16352 9869.0 2 
8285 16352 8451.4 2 
8286 16352 10512.6 836 
8287 16352 9896.9 2 
8288 16352 10009.6 2 
8289 16352 10518.5 1 
8290 16352 10661.6 52 
8291 16352 10507.3 3 
8292 16352 9812.0 1 
8293 16352 10450.0 12 
8294 16352 7486.7 3 
8295 16352 10579.4 3 
8296 16352 9862.6 4 
8297 16352 10497.0 4 
8298 16352 9966.5 1 
8299 16352 10133.7 3 
8300 16352 9977.8 2 
8301 16352 11141.6 2172 
8302 16352 8212.6 2 
8303 16352 8930.3 9 
8304 16352 11049.9 3 
8305 16352 10769.2 52 
8306 16352 7496.6 4 
8307 16352 8734.6 26 
8308 16352 9922.3 3 
8309 16352 9882.3 3 
8310 16352 10161.7 2 
8311 16352 10049.3 3 
8312 16352 10332.0 4 
8313 16352 9880.4 4 
8314 16352 10021.2 2 
8315 16352 6992.7 3 
8316 16352 7295.6 4 
8317 16352 9565.6 136 
8318 16352 10301.9 3 
8319 16352 6940.9 1 
8320 16352 7310.6 2 
8321 16352 8682.3 3 
8322 16352 10176.3 3 
8323 16352 10178.1 1 
8324 16352 10351.0 24 
8325 16352 10484.2 654 
8326 16352 10327.3 1 
8327 16352 10051.2 2 
8328 16352 10065.1 4 
8329 16352 9866.4 1 
8330 16352 9869.8 4 
8331 16352 10484.8 4 
8332 16352 10024.4 2 
8333 16352 10182.9 1 
8334 16352 9926.2 6 
8335 16352 10045.0 4 
8336 16352 9876.7 1 
8337 16352 10030.3 3 
8338 16352 10389.2 72 
8339 16352 9850.3 3 
8340 16352 10568.8 4 
8341 16352 10292.2 2 
8342 16352 10000.8 4 
8343 16352 9940.6 26 
8344 16352 9814.2 3 
8345 16352 9945.5 24 
8346 16352 10106.1 3 
8347 16352 10147.0 4 
8348 16352 10037.3 1 
8349 16352 10457.7 1 
8350 16352 10150.9 3 
8351 16352 9831.6 1 
8352 16352 10286.6 4 
8353 16352 10048.3 3 
8354 16352 9812.3 1 
8355 16352 10368.5 1 
8356 16352 10314.7 3 
8357 16352 9878.9 12 
8358 16352 10861.6 4 
8359 16352 10041.2 40 
8360 16352 10346.8 44 
8361 16352 10023.7 3 
8362 16352 9944.4 1 
8363 16352 9813.1 3 
8364 16352 9825.9 3 
8365 16352 10635.6 504 
8366 16352 9857.3 2 
8367 16352 10186.6 8 
8368 16352 10060.5 3 
8369 16352 10407.6 32 
8370 16352 9851.9 3 
8371 16352 9882.4 4 
8372 16352 9992.0 52 
8373 16352 10217.9 3 
8374 16352 10024.1 3 
8375 16352 10148.7 3 
8376 16352 9812.6 3 
8377 16352 10746.1 224 
8378 16352 10229.2 4 
8379 16352 11481.4 1 
8380 16352 9824.4 2 
8381 16352 9888.2 3 
8382 16352 10457.2 8 
8383 16352 9921.7 1 
8384 16352 11045.6 1268 
8385 16352 8199.5 3 
8386 16352 6844.9 3 
8387 16352 8417.3 3 
8388 16352 9904.5 3 
8389 16352 10130.4 72 
8390 16352 10087.1 3 
8391 16352 9934.8 52 
8392 16352 10121.6 1 
8393 16352 10075.3 3 
8394 16352 10375.4 6 
8395 16352 9999.2 2 
8396 16352 9852.5 5 
8397 16352 10748.2 172 
8398 16352 9912.7 3 
8399 16352 10102.0 4 
8400 16352 6960.3 3 
8401 16352 8368.8 2 
8402 16352 10010.9 1 
8403 16352 10439.1 3 
8404 16352 9923.8 34 
8405 16352 10025.9 3 
8406 16352 10023.2 8 
8407 16352 10045.5 4 
8408 16352 10182.8 68 
8409 16352 10175.3 1 
8410 16352 10313.2 72 
8411 16352 9821.9 3 
8412 16352 9922.3 1 
8413 16352 10092.3 3 
8414 16352 10346.7 3 
8415 16352 9934.6 1 
8416 16352 10386.3 1 
8417 16352 10013.7 1 
8418 16352 9947.9 1 
8419 16352 10093.1 3 
8420 16352 9974.4 10 
8421 16352 9997.5 3 
8422 16352 10006.6 80 
8423 16352 9863.5 1 
8424 16352 9949.3 1 
8425 16352 9892.0 4 
8426 16352 11454.8 1 
8427 16352 10342.2 584 
8428 16352 9852.2 3 
8429 16352 10087.9 1 
8430 16352 10117.8 4 
8431 16352 10004.7 4 
8432 16352 11613.8 72 
8433 16352 11976.8 408 
8434 16352 9873.4 4 
8435 16352 11539.8 4 
8436 16352 9941.0 3 
8437 16352 10001.4 52 
8438 16352 10445.2 88 
8439 16352 8069.9 3 
8440 16352 9192.2 8 
8441 16352 9835.7 1 
8442 16352 9952.9 3 
8443 16352 9926.4 2 
8444 16352 10161.9 3 
8445 16352 10420.8 4 
8446 16352 10299.4 52 
8447 16352 6987.9 3 
8448 16352 8894.4 8 
8449 16352 10014.4 72 
8450 16352 10234.4 72 
8451 16352 10515.8 48 
8452 16352 10688.3 3 
8453 16352 7537.0 2 
8454 16352 8496.9 3 
8455 16352 10248.9 3 
8456 16352 9987.8 4 
8457 16352 9958.1 3 
8458 16352 9936.0 3 
8459 16352 10278.0 32 
8460 16352 7153.6 6 
8461 16352 8826.8 60 
8462 16352 11581.0 3 
8463 16352 10151.8 6 
8464 16352 9915.1 3 
8465 16352 9881.3 1 
8466 16352 10299.6 4 
8467 16352 9885.5 1 
8468 16352 10388.0 4 
8469 16352 8604.9 3 
8470 16352 10023.4 4 
8471 16352 10849.2 808 
8472 16352 10205.3 9 
8473 16352 10234.4 4 
8474 16352 7193.5 3 
8475 16352 8681.3 3 
8476 16352 9834.3 3 
8477 16352 12200.0 4 
8478 16352 10328.8 4 
8479 16352 10045.6 4 
8480 16352 10265.5 3 
8481 16352 10438.4 628 
8482 16352 9955.5 3 
8483 16352 10103.6 4 
8484 16352 10048.5 30 
8485 16352 10288.4 3 
8486 16352 10811.6 4 
8487 16352 10189.0 272 
8488 16352 6957.4 4 
8489 16352 8690.9 1 
8490 16352 12248.0 1436 
8491 16352 10177.2 292 
8492 16352 10229.2 1 
8493 16352 10308.4 4 
8494 16352 10101.5 3 
8495 16352 10262.4 40 
8496 16352 8621.9 1 
8497 16352 9976.8 6 
8498 16352 9891.6 52 
8499 16352 9828.3 1 
8500 16352 10084.7 2 
8501 16352 9955.4 2 
8502 16352 10084.5 3 
8503 16352 9838.0 1 
8504 16352 9862.1 1 
8505 16352 10543.2 4 
8506 16352 10629.9 72 
8507 16352 10100.6 4 
8508 16352 6890.0 8 
8509 16352 8361.3 3 
8510 16352 10119.9 4 
8511 16352 9815.8 4 
8512 16352 10070.9 3 
8513 16352 10860.0 4 
8514 16352 9828.7 3 
8515 16352 10091.6 4 
8516 16352 9945.0 10 
8517 16352 9938.4 3 
8518 16352 10649.4 666 
8519 16352 10920.0 12 
8520 16352 9943.5 3 
8521 16352 10127.5 1 
8522 16352 9896.2 4 
8523 16352 9893.7 3 
8524 16352 9819.4 3 
8525 16352 10098.2 3 
8526 16352 10105.1 48 
8527 16352 10194.7 1 
8528 16352 10131.2 6 
8529 16352 9819.2 1 
8530 16352 9954.4 4 
8531 16352 9819.1 3 
8532 16352 10220.4 1 
8533 16352 9927.3 3 
8534 16352 10443.2 52 
8535 16352 10063.4 4 
8536 16352 10780.6 650 
8537 16352 7444.6 4 
8538 16352 9138.6 4 
8539 16352 10639.3 1 
8540 16352 10141.0 10 
8541 16352 9814.4 1 
8542 16352 10580.2 3 
8543 16352 10284.3 1 
8544 16352 10333.8 4 
8545 16352 10270.6 34 
8546 16352 10289.6 4 
8547 16352 10118.2 8 
8548 16352 9977.8 32 
8549 16352 10615.0 20 
8550 16352 10019.2 4 
8551 16352 10033.0 4 
8552 16352 9915.7 3 
8553 16352 10154.8 3 
8554 16352 10084.0 4 
8555 16352 9869.0 8 
8556 16352 10637.6 4 
8557 16352 9812.6 1 
8558 16352 10028.6 12 
8559 16352 10145.8 6 
8560 16352 10251.9 3 
8561 16352 10034.9 1 
8562 16352 10390.8 732 
8563 16352 9906.5 3 
8564 16352 9824.8 4 
8565 16352 10066.6 1 
8566 16352 7278.8 6 
8567 16352 8610.7 1 
8568 16352 9968.6 1 
8569 16352 9973.8 12 
8570 16352 10394.9 576 
8571 16352 6765.6 52 
8572 16352 8319.0 3 
8573 16352 10322.3 3 
8574 16352 9941.2 3 
8575 16352 9969.9 46 
8576 16352 9946.8 10 
8577 16352 10306.4 4 
8578 16352 10303.3 3 
8579 16352 9959.0 8 
8580 16352 10130.2 1 
8581 16352 10250.2 4 
8582 16352 10022.2 3 
8583 16352 10173.2 4 
8584 16352 10204.4 40 
8585 16352 10069.4 4 
8586 16352 9980.9 1 
8587 16352 10807.2 72 
8588 16352 9944.3 4 
8589 16352 9814.2 3 
8590 16352 9962.8 32 
8591 16352 10155.5 3 
8592 16352 9994.4 8 
8593 16352 9836.0 34 
8594 16352 10619.0 3 
8595 16352 9820.4 1 
8596 16352 9868.4 3 
8597 16352 10266.6 34 
8598 16352 9921.5 3 
8599 16352 10345.1 3 
8600 16352 8163.2 4 
8601 16352 7263.4 8 
8602 16352 6830.9 3 
8603 16352 8781.1 3 
8604 16352 10120.0 2 
8605 16352 9993.6 1 
8606 16352 9899.4 4 
8607 16352 10321.8 2 
8608 16352 11928.4 476 
8609 16352 10079.7 5 
8610 16352 9829.0 3 
8611 16352 10623.0 4 
8612 16352 7001.7 3 
8613 16352 8557.8 3 
8614 16352 10011.8 6 
8615 16352 9970.4 2 
8616 16352 9865.5 3 
8617 16352 10296.3 3 
8618 16352 9818.3 3 
8619 16352 11448.5 3 
8620 16352 10164.0 52 
8621 16352 10099.8 2 
8622 16352 10224.4 4 
8623 16352 10450.6 206 
8624 16352 10146.6 3 
8625 16352 10324.7 3 
8626 16352 9913.8 3 
8627 16352 10246.4 4 
8628 16352 10768.3 3 
8629 16352 9836.2 4 
8630 16352 10313.6 14 
8631 16352 9994.4 2 
8632 16352 9826.0 4 
8633 16352 10370.2 6 
8634 16352 9833.7 5 
8635 16352 9849.9 3 
8636 16352 10092.7 3 
8637 16352 9868.9 1 
8638 16352 10388.2 4 
8639 16352 9855.5 1 
8640 16352 9985.1 1 
8641 16352 10076.1 1 
8642 16352 9887.4 3 
8643 16352 9812.9 3 
8644 16352 10471.9 3 
8645 16352 9845.6 3 
8646 16352 10409.7 160 
8647 16352 9870.6 6 
8648 16352 9889.5 2 
8649 16352 9870.7 3 
8650 16352 10430.0 8 
8651 16352 10144.8 8 
8652 16352 10158.3 3 
8653 16352 9942.3 3 
8654 16352 10191.1 3 
8655 16352 9831.5 1 
8656 16352 10397.8 4 
8657 16352 9947.7 1 
8658 16352 9905.6 8 
8659 16352 10655.7 3 
8660 16352 9825.2 2 
8661 16352 9883.6 1 
8662 16352 10186.5 1 
8663 16352 9921.7 4 
8664 16352 10276.1 3 
8665 16352 10307.9 3 
8666 16352 9859.0 2 
8667 16352 11766.7 1 
8668 16352 9964.2 5 
8669 16352 10605.6 948 
8670 16352 9989.2 2 
8671 16352 9813.3 3 
8672 16352 11642.5 1 
8673 16352 9913.8 88 
8674 16352 10159.0 3 
8675 16352 10181.5 3 
8676 16352 11906.9 1 
8677 16352 10408.7 3 
8678 16352 10001.0 1 
8679 16352 10566.1 3 
8680 16352 10195.3 1 
8681 16352 11038.8 1300 
8682 16352 9820.3 3 
8683 16352 9823.8 6 
8684 16352 10195.3 6 
8685 16352 10255.2 52 
8686 16352 10189.5 3 
8687 16352 10307.6 2 
8688 16352 10806.6 490 
